,Unnamed: 0,batting_team,bowling_team,inning,ovr,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,match_id,ground,date,batsman_age,non_striker_age,bowler_age,dummy_ball,dot_ball,single,double,triple,four,six,wicket,bowler_wicket,target,cumul_runs,cumul_balls,cumul_wickets,won
0,0,DD,KXIP,1,1.1,Murali Vijay,Kevin Pietersen,Sandeep Sharma,,,,129.02822883056,1,1,,True,6.292999999999998,-0.456,-0.306,0.498,59.0,24.0,Indian,English,Indian,45,Kotla,2014-05-19,30.150684931506852,33.915068493150685,21.016438356164386,1,False,True,False,False,False,False,0,False,,1.0,1.0,0.0,0.0
1,1,DD,KXIP,1,1.2,Kevin Pietersen,Murali Vijay,Sandeep Sharma,,,,130.40447645792,0,0,,True,6.622999999999998,-0.327,-0.396,0.473,39.0,60.0,English,Indian,Indian,45,Kotla,2014-05-19,33.915068493150685,30.150684931506852,21.016438356164386,1,True,False,False,False,False,False,0,False,,1.0,2.0,0.0,0.0
2,2,DD,KXIP,1,1.3,Kevin Pietersen,Murali Vijay,Sandeep Sharma,,,,131.26913465312,0,0,,True,7.416,-0.478,-0.708,0.511,,,English,Indian,Indian,45,Kotla,2014-05-19,33.915068493150685,30.150684931506852,21.016438356164386,1,True,False,False,False,False,False,0,False,,1.0,3.0,0.0,0.0
3,3,DD,KXIP,1,1.4,Kevin Pietersen,Murali Vijay,Sandeep Sharma,,,,132.6958206752,1,1,,True,7.572,-0.29,-0.303,0.5429999999999999,68.0,28.0,English,Indian,Indian,45,Kotla,2014-05-19,33.915068493150685,30.150684931506852,21.016438356164386,1,False,True,False,False,False,False,0,False,,2.0,4.0,0.0,0.0
4,4,DD,KXIP,1,1.5,Murali Vijay,Kevin Pietersen,Sandeep Sharma,,,,130.17750368167998,4,4,,True,6.806,-0.423,-0.5920000000000001,0.557,14.0,66.0,Indian,English,Indian,45,Kotla,2014-05-19,30.150684931506852,33.915068493150685,21.016438356164386,1,False,False,False,False,True,False,0,False,,6.0,5.0,0.0,0.0
5,5,DD,KXIP,1,1.6,Murali Vijay,Kevin Pietersen,Sandeep Sharma,,,,133.77664341919998,0,0,,True,4.694,-0.253,-0.389,0.413,45.0,63.0,Indian,English,Indian,45,Kotla,2014-05-19,30.150684931506852,33.915068493150685,21.016438356164386,1,True,False,False,False,False,False,0,False,,6.0,6.0,0.0,0.0
6,6,DD,KXIP,1,2.1,Kevin Pietersen,Murali Vijay,Beuran Hendricks,,,,141.50812878128,0,0,,True,3.871,-0.601,-0.962,0.389,32.0,43.0,English,Indian,South African,45,Kotla,2014-05-19,33.915068493150685,30.150684931506852,23.961643835616442,1,True,False,False,False,False,False,0,False,,6.0,7.0,0.0,0.0
7,7,DD,KXIP,1,2.2,Kevin Pietersen,Murali Vijay,Beuran Hendricks,,,,136.36341251983998,4,4,,True,11.533,0.142,-0.598,1.347,86.0,64.0,English,Indian,South African,45,Kotla,2014-05-19,33.915068493150685,30.150684931506852,23.961643835616442,1,False,False,False,False,True,False,0,False,,10.0,8.0,0.0,0.0
8,8,DD,KXIP,1,2.3,Kevin Pietersen,Murali Vijay,Beuran Hendricks,,,,139.7391822236,1,1,,True,9.661,0.18600000000000005,0.057,1.314,76.0,25.0,English,Indian,South African,45,Kotla,2014-05-19,33.915068493150685,30.150684931506852,23.961643835616442,1,False,True,False,False,False,False,0,False,,11.0,9.0,0.0,0.0
9,9,DD,KXIP,1,2.4,Murali Vijay,Kevin Pietersen,Beuran Hendricks,,,,141.58378637336,0,0,,True,10.409,0.163,-0.245,1.2009999999999998,34.0,30.0,Indian,English,South African,45,Kotla,2014-05-19,30.150684931506852,33.915068493150685,23.961643835616442,1,True,False,False,False,False,False,0,False,,11.0,10.0,0.0,0.0
