,batting_team,bowling_team,inning,ovr,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,match_id,ground,date,batsman_age,non_striker_age,bowler_age,dummy_ball,dot_ball,single,double,triple,four,six,wicket,bowler_wicket,target,cumul_runs,cumul_balls,cumul_wickets
0,KXIP,MI,1,1.1,Virender Sehwag,Manan Vohra,Praveen Kumar,,,,125.43269183552002,4,4,,True,8.862,-0.565,-0.305,0.937,10.0,24.0,Indian,Indian,Indian,48,PCA Stadium,2014-05-21 00:00:00,35.608219178082194,20.854794520547944,27.65205479452055,1,False,False,False,False,True,False,0,False,,4.0,1.0,0.0
1,KXIP,MI,1,1.2,Virender Sehwag,Manan Vohra,Praveen Kumar,,,,126.05956902704001,6,6,,True,7.24,-0.629,-0.45,0.643,21.0,87.0,Indian,Indian,Indian,48,PCA Stadium,2014-05-21 00:00:00,35.608219178082194,20.854794520547944,27.65205479452055,1,False,False,False,False,False,True,0,False,,10.0,2.0,0.0
2,KXIP,MI,1,1.3,Virender Sehwag,Manan Vohra,Praveen Kumar,,,,133.21461559232,0,0,,True,7.207999999999999,-0.171,-0.079,0.899,32.0,37.0,Indian,Indian,Indian,48,PCA Stadium,2014-05-21 00:00:00,35.608219178082194,20.854794520547944,27.65205479452055,1,True,False,False,False,False,False,0,False,,10.0,3.0,0.0
3,KXIP,MI,1,1.4,Virender Sehwag,Manan Vohra,Praveen Kumar,,,,125.20211631679999,1,0,Wd,True,8.606,0.017,0.5579999999999999,0.903,,,Indian,Indian,Indian,48,PCA Stadium,2014-05-21 00:00:00,35.608219178082194,20.854794520547944,27.65205479452055,0,False,False,False,False,False,False,0,False,,11.0,3.0,0.0
4,KXIP,MI,1,1.5,Virender Sehwag,Manan Vohra,Praveen Kumar,,,,132.49406709631998,0,0,,True,7.496,-0.282,-0.057999999999999996,0.87,46.0,40.0,Indian,Indian,Indian,48,PCA Stadium,2014-05-21 00:00:00,35.608219178082194,20.854794520547944,27.65205479452055,1,True,False,False,False,False,False,0,False,,11.0,4.0,0.0
5,KXIP,MI,1,1.6,Virender Sehwag,Manan Vohra,Praveen Kumar,,,,128.90933832872,0,0,,True,8.767000000000001,-0.439,-0.527,0.894,34.0,28.0,Indian,Indian,Indian,48,PCA Stadium,2014-05-21 00:00:00,35.608219178082194,20.854794520547944,27.65205479452055,1,True,False,False,False,False,False,0,False,,11.0,5.0,0.0
6,KXIP,MI,1,1.7,Virender Sehwag,Manan Vohra,Praveen Kumar,,,,127.77087170504002,0,0,,True,8.28,-0.27399999999999997,-0.266,0.755,33.0,30.0,Indian,Indian,Indian,48,PCA Stadium,2014-05-21 00:00:00,35.608219178082194,20.854794520547944,27.65205479452055,1,True,False,False,False,False,False,0,False,,11.0,6.0,0.0
7,KXIP,MI,1,2.1,Manan Vohra,Virender Sehwag,Krishmar Santokie,,,,122.0497166468,4,4,,True,3.787,-0.563,-0.71,0.214,9.0,52.0,Indian,Indian,West Indian,48,PCA Stadium,2014-05-21 00:00:00,20.854794520547944,35.608219178082194,29.435616438356163,1,False,False,False,False,True,False,0,False,,15.0,7.0,0.0
8,KXIP,MI,1,2.2,Manan Vohra,Virender Sehwag,Krishmar Santokie,,,,120.25194814928001,1,1,,True,8.082,0.099,0.017,0.8140000000000001,68.0,37.0,Indian,Indian,West Indian,48,PCA Stadium,2014-05-21 00:00:00,20.854794520547944,35.608219178082194,29.435616438356163,1,False,True,False,False,False,False,0,False,,16.0,8.0,0.0
9,KXIP,MI,1,2.3,Virender Sehwag,Manan Vohra,Krishmar Santokie,,,,104.24136056815999,0,0,,True,7.952000000000001,0.062,-0.261,0.8690000000000001,,,Indian,Indian,West Indian,48,PCA Stadium,2014-05-21 00:00:00,35.608219178082194,20.854794520547944,29.435616438356163,1,True,False,False,False,False,False,0,False,,16.0,9.0,0.0
