,Unnamed: 0,batting_team,bowling_team,inning,ovr,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,match_id,ground,date,batsman_age,non_striker_age,bowler_age,dummy_ball,dot_ball,single,double,triple,four,six,wicket,bowler_wicket,target,cumul_runs,cumul_balls,cumul_wickets,won
0,0,MI,RCB,1,1.1,Ben Dunk,CM Gautam,Mitchell Starc,,,,138.13235907752,1,0,Lb,False,6.207999999999998,0.092,0.231,0.722,26.0,22.0,Australian,Indian,Australian,27,Wankhede Stadium,2014-05-06,27.172602739726035,28.180821917808217,24.279452054794522,1,False,False,False,False,False,False,0,False,,1.0,1.0,0.0,1.0
1,1,MI,RCB,1,1.2,CM Gautam,Ben Dunk,Mitchell Starc,,,,145.24777547552,0,0,,True,8.816,-0.128,-0.354,1.08,,,Indian,Australian,Australian,27,Wankhede Stadium,2014-05-06,28.180821917808217,27.172602739726035,24.279452054794522,1,True,False,False,False,False,False,0,False,,1.0,2.0,0.0,1.0
2,2,MI,RCB,1,1.3,CM Gautam,Ben Dunk,Mitchell Starc,,,,141.02536128896003,1,0,Lb,True,4.695,0.048,0.102,0.5589999999999999,74.0,30.0,Indian,Australian,Australian,27,Wankhede Stadium,2014-05-06,28.180821917808217,27.172602739726035,24.279452054794522,1,False,False,False,False,False,False,0,False,,2.0,3.0,0.0,1.0
3,3,MI,RCB,1,1.4,Ben Dunk,CM Gautam,Mitchell Starc,,,,145.52518664648,0,0,,False,10.297,-0.228,-0.241,1.414,63.0,33.0,Australian,Indian,Australian,27,Wankhede Stadium,2014-05-06,27.172602739726035,28.180821917808217,24.279452054794522,1,True,False,False,False,False,False,0,False,,2.0,4.0,0.0,1.0
4,4,MI,RCB,1,1.5,Ben Dunk,CM Gautam,Mitchell Starc,,,,145.5936387536,1,1,,False,8.703,-0.479,-0.639,1.033,79.0,18.0,Australian,Indian,Australian,27,Wankhede Stadium,2014-05-06,27.172602739726035,28.180821917808217,24.279452054794522,1,False,True,False,False,False,False,0,False,,3.0,5.0,0.0,1.0
5,5,MI,RCB,1,1.6,CM Gautam,Ben Dunk,Mitchell Starc,,,,,4,4,,True,,,,,47.0,94.0,Indian,Australian,Australian,27,Wankhede Stadium,2014-05-06,28.180821917808217,27.172602739726035,24.279452054794522,1,False,False,False,False,True,False,0,False,,7.0,6.0,0.0,1.0
6,6,MI,RCB,1,2.1,Ben Dunk,CM Gautam,Ashok Dinda,,,,132.66699873536,2,2,,False,7.045,-0.073,-0.368,0.645,80.0,21.0,Australian,Indian,Indian,27,Wankhede Stadium,2014-05-06,27.172602739726035,28.180821917808217,30.134246575342466,1,False,False,True,False,False,False,0,False,,9.0,7.0,0.0,1.0
7,7,MI,RCB,1,2.2,Ben Dunk,CM Gautam,Ashok Dinda,,,,144.14893901911998,0,0,,False,7.3279999999999985,0.091,-0.052000000000000005,0.579,36.0,36.0,Australian,Indian,Indian,27,Wankhede Stadium,2014-05-06,27.172602739726035,28.180821917808217,30.134246575342466,1,True,False,False,False,False,False,0,False,,9.0,8.0,0.0,1.0
8,8,MI,RCB,1,2.3,Ben Dunk,CM Gautam,Ashok Dinda,,,,138.45300315824,4,4,,False,8.664,-0.215,-0.65,0.81,93.0,27.0,Australian,Indian,Indian,27,Wankhede Stadium,2014-05-06,27.172602739726035,28.180821917808217,30.134246575342466,1,False,False,False,False,True,False,0,False,,13.0,9.0,0.0,1.0
9,9,MI,RCB,1,2.4,Ben Dunk,CM Gautam,Ashok Dinda,,,,139.25641473128,1,1,,False,6.206,0.111,0.105,0.69,32.0,13.0,Australian,Indian,Indian,27,Wankhede Stadium,2014-05-06,27.172602739726035,28.180821917808217,30.134246575342466,1,False,True,False,False,False,False,0,False,,14.0,10.0,0.0,1.0
10,10,MI,RCB,1,2.5,CM Gautam,Ben Dunk,Ashok Dinda,,,,140.86323787735995,1,1,,True,9.177,-0.52,-0.653,0.995,32.0,13.0,Indian,Australian,Indian,27,Wankhede Stadium,2014-05-06,28.180821917808217,27.172602739726035,30.134246575342466,1,False,True,False,False,False,False,0,False,,15.0,11.0,0.0,1.0
11,11,MI,RCB,1,2.6,Ben Dunk,CM Gautam,Ashok Dinda,,,,141.18748470056002,4,4,,False,6.707999999999998,-0.149,-0.32299999999999995,0.6709999999999999,92.0,52.0,Australian,Indian,Indian,27,Wankhede Stadium,2014-05-06,27.172602739726035,28.180821917808217,30.134246575342466,1,False,False,False,False,True,False,0,False,,19.0,12.0,0.0,1.0
12,12,MI,RCB,1,3.1,CM Gautam,Ben Dunk,Mitchell Starc,,,,144.28224049087999,1,1,,True,8.4,0.07,0.014,1.164,73.0,15.0,Indian,Australian,Australian,27,Wankhede Stadium,2014-05-06,28.180821917808217,27.172602739726035,24.279452054794522,1,False,True,False,False,False,False,0,False,,20.0,13.0,0.0,1.0
13,13,MI,RCB,1,3.2,Ben Dunk,CM Gautam,Mitchell Starc,,,,142.00530724351998,2,2,,False,6.356,-0.044,0.124,0.647,10.0,38.0,Australian,Indian,Australian,27,Wankhede Stadium,2014-05-06,27.172602739726035,28.180821917808217,24.279452054794522,1,False,False,True,False,False,False,0,False,,22.0,14.0,0.0,1.0
14,14,MI,RCB,1,3.3,Ben Dunk,CM Gautam,Mitchell Starc,,,,143.73102089143998,0,0,,False,7.296,-0.272,-0.319,0.784,65.0,32.0,Australian,Indian,Australian,27,Wankhede Stadium,2014-05-06,27.172602739726035,28.180821917808217,24.279452054794522,1,True,False,False,False,False,False,0,False,,22.0,15.0,0.0,1.0
15,15,MI,RCB,1,3.4,Ben Dunk,CM Gautam,Mitchell Starc,,,,144.0084320624,0,0,,False,6.0360000000000005,-0.2,-0.084,0.777,35.0,40.0,Australian,Indian,Australian,27,Wankhede Stadium,2014-05-06,27.172602739726035,28.180821917808217,24.279452054794522,1,True,False,False,False,False,False,0,False,,22.0,16.0,0.0,1.0
16,16,MI,RCB,1,3.5,Ben Dunk,CM Gautam,Mitchell Starc,,,,146.00795413880002,2,0,Lb,False,1.596,0.128,0.187,0.215,36.0,27.0,Australian,Indian,Australian,27,Wankhede Stadium,2014-05-06,27.172602739726035,28.180821917808217,24.279452054794522,1,False,False,False,False,False,False,0,False,,24.0,17.0,0.0,1.0
17,17,MI,RCB,1,3.6,Ben Dunk,CM Gautam,Mitchell Starc,,,,144.41554196264005,1,1,,False,7.888,-0.424,-0.469,0.946,76.0,18.0,Australian,Indian,Australian,27,Wankhede Stadium,2014-05-06,27.172602739726035,28.180821917808217,24.279452054794522,1,False,True,False,False,False,False,0,False,,25.0,18.0,0.0,1.0
18,18,MI,RCB,1,4.1,Ben Dunk,CM Gautam,Harshal Patel,c Yuvraj Singh b Harshal Patel,Ben Dunk,caught fielder,136.06798763648,0,0,,False,6.775,-0.454,-0.207,0.7929999999999999,,,Australian,Indian,Indian,27,Wankhede Stadium,2014-05-06,27.172602739726035,28.180821917808217,23.46575342465753,1,True,False,False,False,False,False,1,True,,25.0,19.0,1.0,1.0
19,19,MI,RCB,1,4.2,Ambati Rayudu,CM Gautam,Harshal Patel,,,,130.00096930016,1,1,,True,8.814,-0.397,-0.16699999999999998,1.018,52.0,30.0,Indian,Indian,Indian,27,Wankhede Stadium,2014-05-06,28.635616438356166,28.180821917808217,23.46575342465753,1,False,True,False,False,False,False,0,False,,26.0,20.0,1.0,1.0
20,20,MI,RCB,1,4.3,CM Gautam,Ambati Rayudu,Harshal Patel,,,,132.90838248152,0,0,,True,8.16,-0.47,-0.264,0.879,41.0,29.0,Indian,Indian,Indian,27,Wankhede Stadium,2014-05-06,28.180821917808217,28.635616438356166,23.46575342465753,1,True,False,False,False,False,False,0,False,,26.0,21.0,1.0,1.0
21,21,MI,RCB,1,4.4,CM Gautam,Ambati Rayudu,Harshal Patel,,,,129.92891445056003,6,6,,True,8.482000000000001,-0.205,0.332,0.962,95.0,43.0,Indian,Indian,Indian,27,Wankhede Stadium,2014-05-06,28.180821917808217,28.635616438356166,23.46575342465753,1,False,False,False,False,False,True,0,False,,32.0,22.0,1.0,1.0
22,22,MI,RCB,1,4.5,CM Gautam,Ambati Rayudu,Harshal Patel,,,,135.68249419111999,0,0,,True,12.904000000000002,-0.768,-0.217,1.794,,,Indian,Indian,Indian,27,Wankhede Stadium,2014-05-06,28.180821917808217,28.635616438356166,23.46575342465753,1,True,False,False,False,False,False,0,False,,32.0,23.0,1.0,1.0
23,23,MI,RCB,1,4.6,CM Gautam,Ambati Rayudu,Harshal Patel,,,,116.84015102071999,0,0,,True,8.679,-0.431,0.042,0.872,,,Indian,Indian,Indian,27,Wankhede Stadium,2014-05-06,28.180821917808217,28.635616438356166,23.46575342465753,1,True,False,False,False,False,False,0,False,,32.0,24.0,1.0,1.0
24,24,MI,RCB,1,5.1,Ambati Rayudu,CM Gautam,Varun Aaron,,,,144.30385694575997,1,0,Wd,True,3.926,0.14800000000000002,0.277,0.473,,,Indian,Indian,Indian,27,Wankhede Stadium,2014-05-06,28.635616438356166,28.180821917808217,24.534246575342465,0,False,False,False,False,False,False,0,False,,33.0,24.0,1.0,1.0
25,25,MI,RCB,1,5.2,Ambati Rayudu,CM Gautam,Varun Aaron,,,,142.64299266248,1,1,,True,9.276,-0.006,0.338,0.923,80.0,21.0,Indian,Indian,Indian,27,Wankhede Stadium,2014-05-06,28.635616438356166,28.180821917808217,24.534246575342465,1,False,True,False,False,False,False,0,False,,34.0,25.0,1.0,1.0
26,26,MI,RCB,1,5.3,CM Gautam,Ambati Rayudu,Varun Aaron,,,,146.4402832364,0,0,,True,8.448,-0.322,-0.237,0.947,40.0,33.0,Indian,Indian,Indian,27,Wankhede Stadium,2014-05-06,28.180821917808217,28.635616438356166,24.534246575342465,1,True,False,False,False,False,False,0,False,,34.0,26.0,1.0,1.0
